transaction_id,customer_id,transaction_date,amount,currency,transaction_type,merchant,category,payment_method,status
TXN_00005430,CUST_000105,2025-02-26 09:55:56,993.88,EUR,deposit,Costco,food,paypal,completed
TXN_00005431,CUST_000803,2025-04-19 09:55:56,600.96,USD,deposit,Best Buy,food,bank_transfer,completed
TXN_00005432,CUST_000158,2025-05-28 09:55:56,108.64,USD,purchase,Target,healthcare,credit_card,completed
TXN_00005433,CUST_000390,2025-09-09 09:55:56,783.36,EUR,deposit,Best Buy,entertainment,paypal,completed
TXN_00005434,CUST_000287,2024-09-27 09:55:56,420.97,USD,deposit,Best Buy,food,paypal,completed
TXN_00005435,CUST_000076,2024-09-12 09:55:56,409.43,USD,deposit,Amazon,food,paypal,completed
TXN_00005436,CUST_000369,2025-07-27 09:55:56,276.29,USD,refund,Home Depot,retail,bank_transfer,completed
TXN_00005437,CUST_000203,2024-10-03 09:55:56,387.51,USD,purchase,Costco,transportation,paypal,completed
TXN_00005438,CUST_000174,2025-02-24 09:55:56,60.78,EUR,refund,Best Buy,entertainment,paypal,completed
TXN_00005439,CUST_000158,2025-06-16 09:55:56,263.91,EUR,transfer,Best Buy,retail,bank_transfer,pending
TXN_00005440,CUST_000985,2025-07-13 09:55:56,993.48,USD,purchase,Costco,entertainment,debit_card,completed
TXN_00005441,CUST_000866,2024-10-21 09:55:56,173.48,USD,deposit,Amazon,entertainment,bank_transfer,completed
TXN_00005442,CUST_000925,2024-10-05 09:55:56,233.21,USD,transfer,Starbucks,food,paypal,completed
TXN_00005443,CUST_000065,2024-12-15 09:55:56,772.44,USD,refund,McDonald's,entertainment,bank_transfer,completed
TXN_00005444,CUST_000044,2025-08-19 09:55:56,875.49,EUR,deposit,Best Buy,food,credit_card,completed
TXN_00005445,CUST_000997,2025-07-08 09:55:56,412.0,USD,transfer,Amazon,entertainment,paypal,completed
TXN_00005446,CUST_000931,2025-03-05 09:55:56,35.96,USD,transfer,Amazon,entertainment,bank_transfer,completed
TXN_00005447,CUST_000402,2025-03-17 09:55:56,783.95,USD,purchase,Starbucks,entertainment,bank_transfer,pending
TXN_00005448,CUST_000509,2024-09-11 09:55:56,715.45,USD,refund,Costco,food,credit_card,completed
TXN_00005449,CUST_000019,2025-08-10 09:55:56,405.3,USD,purchase,Amazon,utilities,bank_transfer,completed
TXN_00005450,CUST_000104,2025-05-07 09:55:56,387.98,USD,purchase,Walmart,entertainment,debit_card,completed
TXN_00005451,CUST_001000,2025-06-24 09:55:56,552.11,USD,refund,Best Buy,food,bank_transfer,completed
TXN_00005452,CUST_000939,2025-07-11 09:55:56,276.87,EUR,refund,Costco,entertainment,paypal,completed
TXN_00005453,CUST_000268,2024-11-10 09:55:56,164.64,USD,purchase,Target,food,debit_card,completed
TXN_00005454,CUST_000058,2025-09-03 09:55:56,36.96,USD,deposit,Target,healthcare,debit_card,completed
TXN_00005455,CUST_000242,2025-03-24 09:55:56,70.76,USD,deposit,Walmart,transportation,debit_card,completed
TXN_00005456,CUST_000778,2025-06-20 09:55:56,608.12,GBP,purchase,McDonald's,utilities,debit_card,completed
TXN_00005457,CUST_000916,2024-09-19 09:55:56,524.25,USD,deposit,Starbucks,entertainment,credit_card,pending
TXN_00005458,CUST_000551,2024-11-09 09:55:56,869.52,USD,transfer,Best Buy,utilities,credit_card,pending
TXN_00005459,CUST_000004,2024-12-02 09:55:56,197.33,USD,purchase,Amazon,utilities,debit_card,pending
TXN_00005460,CUST_000244,2025-03-02 09:55:56,64.2,USD,refund,Walmart,transportation,paypal,completed
TXN_00005461,CUST_000860,2025-06-19 09:55:56,427.18,USD,refund,Starbucks,food,debit_card,completed
TXN_00005462,CUST_000832,2024-11-08 09:55:56,671.83,USD,deposit,McDonald's,food,debit_card,completed
TXN_00005463,CUST_000199,2024-12-27 09:55:56,164.64,USD,refund,Target,food,debit_card,failed
TXN_00005464,CUST_000969,2024-12-13 09:55:56,855.6,USD,purchase,Best Buy,healthcare,paypal,completed
TXN_00005465,CUST_000168,2025-05-22 09:55:56,344.47,GBP,deposit,Target,utilities,credit_card,completed
TXN_00005466,CUST_000883,2024-09-14 09:55:56,298.36,GBP,purchase,Walmart,entertainment,paypal,completed
TXN_00005467,CUST_000319,2025-03-21 09:55:56,925.2,USD,refund,Costco,entertainment,bank_transfer,completed
TXN_00005468,CUST_000027,2024-12-17 09:55:56,668.69,USD,refund,Best Buy,transportation,paypal,completed
TXN_00005469,CUST_000425,2025-06-22 09:55:56,697.2,USD,refund,Best Buy,transportation,bank_transfer,completed
TXN_00005470,CUST_000361,2025-06-02 09:55:56,860.48,USD,refund,Best Buy,transportation,bank_transfer,completed
TXN_00005471,CUST_000966,2024-11-16 09:55:56,371.56,USD,purchase,Home Depot,food,credit_card,completed
TXN_00005472,CUST_000763,2025-04-26 09:55:56,346.87,USD,transfer,Amazon,healthcare,debit_card,completed
TXN_00005473,CUST_000931,2025-01-09 09:55:56,137.82,USD,refund,Amazon,retail,bank_transfer,completed
TXN_00005474,CUST_000432,2025-08-06 09:55:56,561.98,USD,transfer,Costco,utilities,bank_transfer,completed
TXN_00005475,CUST_000737,2024-10-23 09:55:56,755.7,USD,purchase,Costco,healthcare,debit_card,completed
TXN_00005476,CUST_000978,2024-10-15 09:55:56,387.02,USD,deposit,Target,transportation,debit_card,completed
TXN_00005477,CUST_000962,2024-10-07 09:55:56,10.67,USD,refund,Home Depot,transportation,paypal,pending
TXN_00005478,CUST_000106,2025-07-16 09:55:56,748.54,USD,transfer,Home Depot,transportation,bank_transfer,completed
TXN_00005479,CUST_000311,2025-08-05 09:55:56,151.41,USD,deposit,Starbucks,transportation,credit_card,completed
TXN_00005480,CUST_000957,2024-11-23 09:55:56,829.13,GBP,transfer,Starbucks,entertainment,bank_transfer,completed
TXN_00005481,CUST_000206,2025-02-05 09:55:56,823.28,USD,transfer,Home Depot,food,debit_card,completed
TXN_00005482,CUST_000328,2025-04-25 09:55:56,851.84,EUR,refund,Starbucks,transportation,credit_card,completed
TXN_00005483,CUST_000226,2025-04-11 09:55:56,869.79,USD,refund,McDonald's,retail,paypal,completed
TXN_00005484,CUST_000863,2024-09-11 09:55:56,273.83,EUR,purchase,Walmart,entertainment,bank_transfer,completed
TXN_00005485,CUST_000667,2025-08-26 09:55:56,622.91,EUR,transfer,Best Buy,transportation,credit_card,completed
TXN_00005486,CUST_000191,2025-06-19 09:55:56,991.48,USD,deposit,Costco,healthcare,bank_transfer,completed
TXN_00005487,CUST_000563,2025-01-16 09:55:56,71.12,USD,deposit,Costco,entertainment,debit_card,completed
TXN_00005488,CUST_000643,2025-05-14 09:55:56,46.64,GBP,purchase,McDonald's,healthcare,credit_card,completed
TXN_00005489,CUST_000750,2025-08-06 09:55:56,735.83,USD,transfer,Costco,healthcare,credit_card,completed
TXN_00005490,CUST_000621,2024-10-18 09:55:56,304.34,USD,purchase,McDonald's,entertainment,credit_card,completed
TXN_00005491,CUST_000263,2024-11-15 09:55:56,78.88,USD,purchase,McDonald's,food,debit_card,completed
TXN_00005492,CUST_000750,2025-04-13 09:55:56,918.34,USD,purchase,Costco,healthcare,debit_card,completed
TXN_00005493,CUST_000981,2025-02-10 09:55:56,296.27,EUR,purchase,Target,retail,credit_card,completed
TXN_00005494,CUST_000688,2025-04-23 09:55:56,688.21,USD,purchase,Home Depot,entertainment,credit_card,completed
TXN_00005495,CUST_000374,2024-12-17 09:55:56,518.43,USD,purchase,Starbucks,utilities,credit_card,completed
TXN_00005496,CUST_000456,2025-03-11 09:55:56,651.01,USD,transfer,Best Buy,entertainment,credit_card,completed
TXN_00005497,CUST_000022,2024-11-24 09:55:56,357.67,USD,refund,McDonald's,utilities,credit_card,completed
TXN_00005498,CUST_000067,2025-03-19 09:55:56,780.65,USD,purchase,Walmart,entertainment,credit_card,completed
TXN_00005499,CUST_000929,2024-09-12 09:55:56,440.08,EUR,deposit,Walmart,entertainment,debit_card,completed
TXN_00005500,CUST_000632,2025-06-04 09:55:56,270.61,USD,purchase,Starbucks,entertainment,credit_card,completed
TXN_00005501,CUST_000977,2024-09-18 09:55:56,874.53,USD,transfer,Home Depot,food,credit_card,completed
TXN_00005502,CUST_000037,2024-12-30 09:55:56,208.07,EUR,refund,Target,retail,bank_transfer,completed
TXN_00005503,CUST_000752,2025-08-25 09:55:56,550.28,GBP,transfer,Target,entertainment,credit_card,completed
TXN_00005504,CUST_000448,2025-08-24 09:55:56,742.29,USD,refund,Home Depot,food,debit_card,completed
TXN_00005505,CUST_000102,2024-10-01 09:55:56,24.79,GBP,refund,Walmart,healthcare,credit_card,pending
TXN_00005506,CUST_000723,2025-04-26 09:55:56,774.87,USD,purchase,Target,transportation,bank_transfer,pending
TXN_00005507,CUST_000114,2024-11-14 09:55:56,144.36,EUR,refund,McDonald's,entertainment,credit_card,completed
TXN_00005508,CUST_000606,2025-05-02 09:55:56,626.4,EUR,transfer,Best Buy,entertainment,paypal,completed
TXN_00005509,CUST_000153,2025-02-15 09:55:56,432.11,USD,deposit,Best Buy,healthcare,bank_transfer,completed
TXN_00005510,CUST_000875,2025-02-21 09:55:56,841.45,EUR,purchase,Walmart,retail,paypal,completed
TXN_00005511,CUST_000785,2025-06-15 09:55:56,569.87,EUR,deposit,Target,entertainment,debit_card,completed
TXN_00005512,CUST_000437,2025-01-01 09:55:56,476.04,USD,refund,Starbucks,utilities,bank_transfer,completed
TXN_00005513,CUST_000012,2025-01-01 09:55:56,13.01,USD,refund,Costco,retail,debit_card,completed
TXN_00005514,CUST_000086,2024-09-20 09:55:56,862.63,USD,purchase,Home Depot,utilities,debit_card,completed
TXN_00005515,CUST_000185,2024-10-02 09:55:56,256.46,USD,purchase,Starbucks,transportation,debit_card,completed
TXN_00005516,CUST_000457,2025-06-25 09:55:56,593.73,GBP,purchase,Target,utilities,bank_transfer,completed
TXN_00005517,CUST_000699,2024-11-27 09:55:56,917.07,USD,deposit,Walmart,retail,credit_card,completed
TXN_00005518,CUST_000002,2024-10-01 09:55:56,246.97,USD,refund,McDonald's,utilities,bank_transfer,completed
TXN_00005519,CUST_000422,2025-08-31 09:55:56,776.78,USD,refund,Best Buy,healthcare,paypal,completed
TXN_00005520,CUST_000401,2024-09-16 09:55:56,410.36,GBP,deposit,Amazon,transportation,paypal,completed
TXN_00005521,CUST_000539,2024-10-15 09:55:56,36.24,USD,purchase,Amazon,healthcare,debit_card,completed
TXN_00005522,CUST_000641,2024-10-27 09:55:56,194.95,USD,purchase,Home Depot,entertainment,bank_transfer,pending
TXN_00005523,CUST_000320,2025-08-02 09:55:56,589.19,EUR,purchase,Target,entertainment,debit_card,completed
TXN_00005524,CUST_000402,2025-08-17 09:55:56,378.08,USD,purchase,McDonald's,utilities,credit_card,completed
TXN_00005525,CUST_000781,2024-10-23 09:55:56,509.71,EUR,transfer,Best Buy,utilities,bank_transfer,completed
TXN_00005526,CUST_000625,2025-09-03 09:55:56,244.64,EUR,purchase,McDonald's,utilities,paypal,completed
TXN_00005527,CUST_000979,2024-09-19 09:55:56,102.64,USD,deposit,Starbucks,utilities,paypal,completed
TXN_00005528,CUST_000993,2024-09-21 09:55:56,996.86,EUR,transfer,Best Buy,utilities,paypal,completed
TXN_00005529,CUST_000204,2025-07-19 09:55:56,339.08,USD,refund,Target,healthcare,paypal,completed
TXN_00005530,CUST_000552,2025-05-07 09:55:56,825.01,USD,refund,Amazon,food,bank_transfer,completed
TXN_00005531,CUST_000569,2025-02-03 09:55:56,447.68,USD,deposit,McDonald's,entertainment,debit_card,completed
TXN_00005532,CUST_000333,2025-08-03 09:55:56,889.72,USD,deposit,Costco,food,debit_card,completed
TXN_00005533,CUST_000531,2025-07-19 09:55:56,179.07,USD,purchase,Amazon,food,bank_transfer,completed
TXN_00005534,CUST_000877,2025-09-09 09:55:56,124.52,USD,refund,Amazon,healthcare,debit_card,completed
TXN_00005535,CUST_000264,2025-07-23 09:55:56,814.61,USD,purchase,McDonald's,entertainment,bank_transfer,completed
TXN_00005536,CUST_000548,2025-03-13 09:55:56,122.63,USD,purchase,Amazon,utilities,bank_transfer,completed
TXN_00005537,CUST_000273,2024-11-08 09:55:56,57.5,USD,transfer,Starbucks,transportation,credit_card,completed
TXN_00005538,CUST_000663,2025-06-30 09:55:56,133.89,USD,deposit,McDonald's,food,bank_transfer,completed
TXN_00005539,CUST_000349,2025-04-26 09:55:56,782.72,EUR,purchase,Target,transportation,bank_transfer,completed
TXN_00005540,CUST_000870,2025-06-10 09:55:56,527.99,USD,deposit,Home Depot,transportation,paypal,completed
TXN_00005541,CUST_000925,2025-07-26 09:55:56,710.22,USD,deposit,Starbucks,entertainment,debit_card,completed
TXN_00005542,CUST_000685,2024-11-15 09:55:56,455.29,USD,refund,Walmart,healthcare,credit_card,completed
TXN_00005543,CUST_000555,2025-04-13 09:55:56,560.89,USD,transfer,Costco,entertainment,debit_card,completed
TXN_00005544,CUST_000868,2025-05-19 09:55:56,672.93,EUR,refund,Starbucks,transportation,credit_card,completed
TXN_00005545,CUST_000866,2025-08-10 09:55:56,516.97,USD,refund,McDonald's,healthcare,paypal,completed
TXN_00005546,CUST_000772,2025-05-23 09:55:56,113.64,EUR,transfer,Target,transportation,credit_card,completed
TXN_00005547,CUST_000293,2024-11-11 09:55:56,174.28,USD,transfer,Target,food,paypal,completed
TXN_00005548,CUST_000974,2024-10-08 09:55:56,87.64,USD,refund,Walmart,utilities,bank_transfer,completed
TXN_00005549,CUST_000005,2024-12-17 09:55:56,932.07,USD,purchase,Amazon,utilities,bank_transfer,pending
TXN_00005550,CUST_000518,2024-10-27 09:55:56,451.32,USD,transfer,Target,transportation,paypal,completed
TXN_00005551,CUST_000370,2024-12-02 09:55:56,139.49,USD,transfer,Costco,transportation,credit_card,completed
TXN_00005552,CUST_000308,2025-04-13 09:55:56,629.75,USD,refund,Starbucks,food,debit_card,completed
TXN_00005553,CUST_000387,2025-02-23 09:55:56,606.65,USD,purchase,Costco,entertainment,bank_transfer,failed
TXN_00005554,CUST_000141,2024-11-05 09:55:56,714.03,EUR,refund,Target,transportation,debit_card,pending
TXN_00005555,CUST_000353,2024-10-06 09:55:56,936.21,USD,purchase,McDonald's,healthcare,credit_card,completed
TXN_00005556,CUST_000816,2025-04-14 09:55:56,708.41,USD,deposit,Amazon,retail,paypal,completed
TXN_00005557,CUST_000728,2024-10-19 09:55:56,803.7,GBP,refund,Costco,entertainment,credit_card,completed
TXN_00005558,CUST_000541,2025-06-26 09:55:56,606.87,USD,transfer,Home Depot,entertainment,credit_card,completed
TXN_00005559,CUST_000205,2024-12-30 09:55:56,564.47,USD,deposit,Costco,food,paypal,completed
TXN_00005560,CUST_000823,2025-04-06 09:55:56,230.15,EUR,purchase,Best Buy,healthcare,paypal,completed
TXN_00005561,CUST_000061,2024-10-13 09:55:56,713.88,USD,deposit,McDonald's,utilities,paypal,completed
TXN_00005562,CUST_000036,2025-03-30 09:55:56,198.21,EUR,deposit,Starbucks,transportation,credit_card,completed
TXN_00005563,CUST_000402,2025-01-22 09:55:56,216.89,GBP,purchase,Costco,food,paypal,completed
TXN_00005564,CUST_000087,2025-03-12 09:55:56,766.84,USD,deposit,Best Buy,food,paypal,completed
TXN_00005565,CUST_000726,2025-08-09 09:55:56,644.85,USD,refund,Costco,transportation,debit_card,completed
TXN_00005566,CUST_000559,2025-03-19 09:55:56,84.44,USD,deposit,Home Depot,transportation,bank_transfer,completed
TXN_00005567,CUST_000062,2025-02-24 09:55:56,77.63,EUR,deposit,Amazon,retail,bank_transfer,completed
TXN_00005568,CUST_000785,2025-07-28 09:55:56,599.51,USD,purchase,Amazon,transportation,debit_card,completed
TXN_00005569,CUST_000693,2024-12-23 09:55:56,792.17,GBP,transfer,Starbucks,food,bank_transfer,completed
TXN_00005570,CUST_000641,2024-11-29 09:55:56,479.13,USD,transfer,Costco,retail,debit_card,completed
TXN_00005571,CUST_000962,2025-01-12 09:55:56,764.29,USD,purchase,Best Buy,utilities,paypal,completed
TXN_00005572,CUST_000007,2025-07-07 09:55:56,536.39,EUR,deposit,Home Depot,transportation,bank_transfer,failed
TXN_00005573,CUST_000186,2024-11-23 09:55:56,230.52,USD,deposit,Home Depot,utilities,debit_card,completed
TXN_00005574,CUST_000780,2025-05-05 09:55:56,347.64,EUR,purchase,Best Buy,entertainment,debit_card,completed
TXN_00005575,CUST_000370,2024-10-28 09:55:56,364.45,USD,transfer,Target,food,credit_card,pending
TXN_00005576,CUST_000269,2025-01-29 09:55:56,43.29,USD,transfer,McDonald's,utilities,paypal,completed
TXN_00005577,CUST_000726,2024-09-18 09:55:56,208.88,USD,purchase,Walmart,healthcare,bank_transfer,completed
TXN_00005578,CUST_000708,2024-11-04 09:55:56,172.73,USD,transfer,Best Buy,healthcare,paypal,pending
TXN_00005579,CUST_000151,2024-12-19 09:55:56,456.24,EUR,transfer,Best Buy,entertainment,paypal,completed
TXN_00005580,CUST_000135,2024-11-16 09:55:56,623.68,USD,refund,Home Depot,entertainment,paypal,pending
TXN_00005581,CUST_000181,2025-04-20 09:55:56,70.08,USD,transfer,Amazon,entertainment,bank_transfer,completed
TXN_00005582,CUST_000395,2024-09-16 09:55:56,726.77,USD,purchase,McDonald's,utilities,debit_card,pending
TXN_00005583,CUST_000861,2025-05-03 09:55:56,938.71,USD,refund,Costco,utilities,bank_transfer,completed
TXN_00005584,CUST_000360,2025-01-25 09:55:56,554.37,USD,purchase,Home Depot,utilities,credit_card,completed
TXN_00005585,CUST_000414,2025-06-22 09:55:56,74.33,USD,deposit,McDonald's,retail,debit_card,completed
TXN_00005586,CUST_000740,2024-12-31 09:55:56,205.51,USD,refund,Walmart,healthcare,credit_card,completed
TXN_00005587,CUST_000426,2025-07-11 09:55:56,429.96,USD,deposit,Starbucks,utilities,bank_transfer,completed
TXN_00005588,CUST_000755,2025-08-03 09:55:56,507.19,USD,deposit,Target,food,paypal,completed
TXN_00005589,CUST_000668,2024-12-02 09:55:56,429.37,USD,deposit,Walmart,utilities,bank_transfer,completed
TXN_00005590,CUST_000275,2024-12-19 09:55:56,668.93,USD,refund,Home Depot,utilities,paypal,completed
TXN_00005591,CUST_000197,2025-04-02 09:55:56,996.62,USD,purchase,Amazon,healthcare,debit_card,completed
TXN_00005592,CUST_000072,2025-05-19 09:55:56,779.54,USD,transfer,Costco,food,paypal,completed
TXN_00005593,CUST_000893,2025-07-23 09:55:56,964.43,USD,transfer,Target,food,credit_card,completed
TXN_00005594,CUST_000847,2024-11-25 09:55:56,339.91,USD,purchase,McDonald's,retail,bank_transfer,completed
TXN_00005595,CUST_000669,2025-02-04 09:55:56,975.39,USD,purchase,Best Buy,retail,bank_transfer,pending
TXN_00005596,CUST_000305,2025-04-03 09:55:56,251.35,USD,deposit,Costco,food,paypal,completed
TXN_00005597,CUST_000009,2025-05-19 09:55:56,961.39,USD,refund,Walmart,retail,credit_card,completed
TXN_00005598,CUST_000971,2025-04-10 09:55:56,701.13,USD,purchase,Costco,healthcare,paypal,completed
TXN_00005599,CUST_000782,2025-01-24 09:55:56,476.51,USD,deposit,Amazon,entertainment,bank_transfer,completed
TXN_00005600,CUST_000743,2025-07-08 09:55:56,375.99,USD,purchase,Walmart,entertainment,debit_card,completed
TXN_00005601,CUST_000380,2025-02-24 09:55:56,806.56,EUR,deposit,McDonald's,healthcare,debit_card,completed
TXN_00005602,CUST_000444,2025-05-13 09:55:56,425.16,EUR,transfer,Costco,transportation,paypal,pending
TXN_00005603,CUST_000520,2025-07-13 09:55:56,40.05,USD,refund,Target,utilities,bank_transfer,completed
TXN_00005604,CUST_000579,2025-07-01 09:55:56,637.42,USD,purchase,Costco,food,paypal,completed
TXN_00005605,CUST_000625,2025-07-01 09:55:56,758.78,USD,refund,Costco,utilities,paypal,failed
TXN_00005606,CUST_000658,2024-10-23 09:55:56,347.79,USD,deposit,Target,retail,debit_card,completed
TXN_00005607,CUST_000138,2025-07-12 09:55:56,103.46,GBP,refund,Target,transportation,debit_card,completed
TXN_00005608,CUST_000841,2024-11-09 09:55:56,881.51,GBP,purchase,Home Depot,retail,paypal,completed
TXN_00005609,CUST_000963,2025-04-11 09:55:56,495.17,USD,deposit,Amazon,transportation,bank_transfer,completed
TXN_00005610,CUST_000973,2025-05-12 09:55:56,47.74,EUR,purchase,Amazon,entertainment,paypal,pending
